t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1
148.76369923749303,-9.460081067045189e+16,-5.347841310575827e-278,396.96369923749285,4.84789987046536e+18,8.380272340417724e+18,4.1811885289597763e+18,2.3206065710886666e+17
153.76369923749303,-9.808395453614688e+16,-3.9433238710787505e-277,401.9636992374934,4.10205323096944e+18,8.503097625090466e+18,4.3024045364073196e+18,2.4339984738433795e+17
158.76369923749303,-9.980193107170624e+16,-1.367702129932138e-276,406.9636992374925,3.3790236786810184e+18,8.584144177900703e+18,4.4329382174573307e+18,2.5580299552818736e+17
163.76369923749303,-1.0067179814381162e+17,-3.7405257805512685e-276,411.96369923749273,2.711712416863153e+18,8.595811302161513e+18,4.5717742656209014e+18,2.6921503138496496e+17
168.76369923749303,-1.014888468241921e+17,5.642129643654593e-277,416.9636992374932,2.129766816707999e+18,8.508530045988425e+18,4.719029142235634e+18,2.8369654840821894e+17
173.76369923749303,-1.0284781271732933e+17,-2.3604278351959894e-276,421.9636992374931,1.6533065855165824e+18,8.297734887621536e+18,4.876223377481522e+18,2.99460009089642e+17
178.76369923749303,-1.049738647236963e+17,-2.7408212720816586e-277,426.96369923749256,1.285559241233649e+18,7.953459561837699e+18,5.045924238166639e+18,3.168442453537606e+17
183.76369923749303,-1.0748921521619558e+17,-7.48069979929131e-276,431.96369923749313,1.0116922499263872e+18,7.485620848372964e+18,5.230735701175835e+18,3.3622230838761805e+17
188.76369923749303,-1.0956882564473046e+17,-8.246840359583811e-274,436.9636992374936,8.076286077670483e+17,6.918791534484271e+18,5.432059613621113e+18,3.578851114820278e+17
193.76369923749303,-1.1049426508444186e+17,-3.76341305248917e-273,441.9636992374924,6.512732648474395e+17,6.281510914275528e+18,5.649111034195333e+18,3.819515663211043e+17
198.76369923749303,-1.1002544420378008e+17,-5.252866304577043e-273,446.96369923749256,5.273761191159894e+17,5.599680827924108e+18,5.878311548854118e+18,4.0832092013878675e+17
203.76369923749303,-1.082985249390338e+17,-2.4766669579707555e-273,451.9636992374933,4.266085269423845e+17,4.89585785491626e+18,6.113041163609146e+18,4.3667115379375866e+17
208.76369923749303,-1.0552362955931835e+17,-2.7656320799324616e-273,456.96369923749324,3.433096695179756e+17,4.191033530726144e+18,6.343699002419918e+18,4.6650544561193165e+17
213.76369923749303,-1.018421665013235e+17,6.774155934629503e-274,461.9636992374922,2.7394952538146966e+17,3.506396784974935e+18,6.557761604392057e+18,4.9721538887199917e+17
218.76369923749303,-9.74191005719879e+16,-1.6441203088083435e-264,466.96369923749353,2.1632863645497142e+17,2.864123386640096e+18,6.739633847667597e+18,5.2812413874265555e+17
223.76369923749303,-9.260681970989893e+16,-1.2819966433533188e-252,471.9636992374934,1.6911887167857018e+17,2.2866155882069896e+18,6.870892220479067e+18,5.5852521171015155e+17
228.76369923749303,-8.800261819978725e+16,-1.4347970246187357e-241,476.9636992374927,1.3148307896475886e+17,1.7937172472436209e+18,6.932162386300794e+18,5.87745237572185e+17
233.76369923749303,-8.4301827148407e+16,-7.761504856363469e-231,481.9636992374924,1.0265798676887123e+17,1.3978103973525478e+18,6.907860841165694e+18,6.152327606795398e+17
