K	Des He	K	Des He	K	Des He	K	Des He	K	Des He	K	Des He	Err Des He	err Des He	err Des He
T sample	He m-2 s-1	T sample	He m-2 s-1	T sample	He m-2 s-1	T Sample	He m-2 s-1	T sample	He m-2 s-1	T sample	He m-2 s-1	Col(J)*1/(2.24787E-8*3.04E-5*0.06)	He m-2 s-1	He m-2 s-1
832.451880514768	1.03411736599927E16	785.72673916284	0	834.009733674028	0	834.722129499178	0	841.533903957654	0	854.227102322883	0	923373858539345	556167550651233	339123077036225
833.920939094232	9.19486431560669E15	787.495938575011	0	835.345758170691	0	836.858521346355	0	842.825069462299	0	855.919278653139	0	871450521949708	571985895163922	412945343268050
835.434561887197	9.60948684442715E15	788.734197515519	0	837.303598683479	0	837.838514994945	0	844.60695935701	0	857.656814865216	0	890580830920793	548990894490388	573716567485620
837.170376960099	1.08289648703697E16	790.680853013381	0	838.861967722022	0	840.01972960544	0	846.477792857261	0	858.948039448615	0	944603617108264	541719170852685	342034058128027
838.996211953903	1.04875110231058E16	792.406408903911	0	840.554725512571	0	841.845836785042	0	848.347690991873	0	861.129534533987	0	929793684577332	530624770269225	449721274994758
840.821219190968	1.09753022334828E16	794.089316800965	0	842.335448322594	0	843.360129733378	0	850.085362767165	0	862.822271347201	0	950880122150037	550793825105516	436293722091961
842.379867171747	9.92655113117221E15	795.771703130094	0	844.161729391252	0	844.874504045714	0	851.554468445926	0	864.425011912144	0	904937057720970	519293398357050	545367152614951
844.383838813316	9.19486431560669E15	797.542941792843	0	845.809411576504	0	847.056323944787	0	853.069003345182	0	866.160774715479	0	871450521949708	654440583137941	530624770269225
845.89825924672	1.28532983934343E16	799.005312856559	0	847.50158512942	0	848.704108348784	0	855.207481435176	0	867.674327249977	0	1.02803275402964E15	548990894490388	434015410320703
847.76914730104	1.21216115778688E16	800.644876012048	0	849.3503074593	0	849.862220653539	0	856.81077403471	0	869.187678895828	0	998682270358040	530624770269225	458454542290668
849.461373289823	9.36559123923864E15	802.063775819998	0	851.064766514539	0	852.089605787035	0	858.279719837144	0	871.101246545569	0	879378110367481	456286896377638	532489889447937
851.109193096375	1.02436154179173E16	804.014792929648	0	852.311737835027	0	853.648559920878	0	860.017110593699	0	872.702816163051	0	919069061860861	538046456160900	412945343268050
852.534879238112	1.13899247623032E16	805.788422984761	0	854.227102322883	0	855.02877313506	0	861.97642790576	0	874.659995739597	0	968442673005079	590744492329443	440815021317190
854.093825987948	9.4387599207952E15	807.252742686135	0	856.142406902021	0	857.077309607614	0	863.400609479501	0	876.438278378136	0	882753854489748	602377708754759	519293398357050
856.186830472871	1.19508846542368E16	808.761658563793	0	857.923343145889	0	858.413990866427	0	865.047692044948	0	878.08310579748	0	991708842524068	554382096442863	471251080203536
857.83450065881	1.04143423415492E16	810.359471643212	0	859.215564212084	0	860.373456230333	0	866.516981138949	0	879.683205715527	0	926589331503911	477520771502169	429422525391752
859.482076461851	9.36559123923864E15	812.001949023123	0	861.129534533987	0	861.797765946843	0	868.386637623002	0	881.372548538232	0	879378110367481	578877540098516	507709188740129
861.308202980345	1.08289648703697E16	813.955914813263	0	862.866681994352	0	863.489427419417	0	870.255973713855	0	882.88218028664	0	944603617108264	577162343617027	427107562298798
862.777860579465	1.11460291571147E16	815.376675102137	2.18086197837364E15	864.380605796209	0	865.003287903241	0	871.902067091341	0	884.880640936283	0	958150747788224	499837251680109	388195184303822
864.290783915429	9.36559123923864E15	817.375868115497	459394273731179	866.116374337376	0	866.961972376874	0	873.769693162052	0	886.568432422759	0	879378110367481	493850960861774	393269846541400
866.293974909571	8.39000881848462E15	818.709626118576	830065373175131	867.986094749667	0	868.742775495413	0	875.060246385464	0	888.210395160935	0	833062086133515	566762170264959	471251080203536
868.030488124205	9.26803299716324E15	821.287111587282	729527860615482	869.588176579241	0	870.389124244768	0	877.105527964962	0	889.58531161964	0	874856856193883	483709203798163	462759374220516
869.409619086701	8.21928189485266E15	822.310065653863	1.31677710607713E15	870.878335808247	0	871.990818674091	0	878.883204324728	0	891.44838975579	0	824689390356188	530624770269225	385632811850430
871.011477698527	7.24369947409864E15	824.088176331357	959660265469466	872.835931042536	0	873.859433662889	0	880.394457972284	0	893.310681557311	0	775112358903988	602377708754759	464896842288666
872.302450743092	6.43884397697657E15	825.823279700856	13292794116077.4	874.30408823507	0	875.504832960039	0	881.993971726778	0	895.171144351614	0	731686815565519	577162343617027	353438310152652
872.702816163051	5.46326155622254E15	827.513317444596	-416992728048134	876.171159701145	0	877.01683372466	0	883.948451709424	0	896.899236647793	0	675316351373231	639111978801711	417719436474753
872.658444079042	4.24378353028001E15	829.47092675584	739021068713105	877.817057069529	0	878.661524158197	0	885.414110483937	0	898.360632929978	0	597419783219142	483709203798163	458454542290668
872.435571765188	3.17064286745058E15	831.028391918869	1.68918582330554E15	879.283217348144	0	880.750053763578	0	887.323078543078	0	900.262798000127	0	519293398357050	513533958910399	530624770269225
871.679175731496	3.34136979108254E15	833.03100844215	1.47304179388654E15	881.238586612298	0	882.438093036635	0	889.009041976867	0	901.944408320264	0	532489889447937	519293398357050	405678875348151
870.700810376634	2.29261868877196E15	834.365926926968	-118674600185336	882.927493376841	0	884.570600134168	0	890.427964296347	0	903.358653088819	0	445290415460397	632876590879931	479592454858326
869.944273367286	2.19506044669656E15	836.057212204403	1.8670708940375E15	884.747768499983	0	886.03508125177	0	892.113801603724	0	905.170937009196	0	436293722091961	548990894490388	505752691332583
869.053503661444	1.95116484150805E15	837.659871211583	1.82165378825045E15	886.612708122744	0	887.588686764418	0	894.06421012522	0	906.981203267115	0	412945343268050	566762170264959	422439579929253
868.119274342586	1.21947802594253E15	839.618996755021	-554918663318038	888.210395160935	0	888.920533569194	0	895.614033881487	0	908.570328649229	0	333224834453406	563252773239003	385632811850430
867.184966313912	1.63410055476299E15	841.221975371154	2.69713166165382E15	889.984535098089	0	890.738640590664	0	897.696249348626	0	910.114623937389	0	380456297744763	538046456160900	503788595791074
866.160774715479	1.95116484150805E15	842.691810828629	1.70735192396658E15	891.404159410152	0	892.29069157065	0	899.023894688899	0	911.658110078653	0	412945343268050	585688098389018	420086137773903
864.781265045903	1.31703626801793E15	844.206151151428	422946295211625	893.310681557311	0	893.886389697277	0	901.059081291669	0	914.126551396189	0	344920472660780	583992904968490	462759374220516
863.979935376076	829245057640922	846.343510011	1.88187728222729E15	894.905989783636	0	896.102058990551	0	902.784406497939	0	915.799562145414	0	281626386619502	597419783219142	417719436474753
862.866681994352	902413739197474	848.214413508295	1.97450393758723E15	896.544844098786	0	897.563760055959	0	904.596003478064	0	916.8551392565	0	291996452484245	503788595791074	543546222147050
861.797765946843	658518134008967	849.906647118745	1.986159554804E15	898.404787174981	0	899.156332053643	0	905.96605937377	0	918.394843201091	0	255799868751519	642206970166049	388195184303822
861.085119519771	1.07314066282943E15	851.199055949547	1.64513982413878E15	900.130401113432	0	901.148326027634	0	907.775868686029	0	920.505448886404	0	314867872369422	600729613439877	499837251680109
859.616340942292	487791210377013	852.802446462653	2.056783082475E15	901.899295193608	0	902.65110318201	0	909.982630023837	0	922.174336250143	0	227054451764840	561489849436674	403227621031511
858.814780741135	829245057640922	854.716789306802	1.23285120492624E15	903.402744754655	0	904.507851379188	0	910.997430475485	0	923.798313220944	0	281626386619502	550793825105516	344920472660780
857.433696535379	585349452452415	856.409957160572	2.79226602988986E15	905.391267733836	0	906.142281345238	0	913.112865258607	0	925.465916918993	0	243895605188506	612173110525680	532489889447937
856.097983279812	414622528820461	858.102036848225	2.79416467150939E15	906.849072929911	0	907.6878050073	0	914.698645231009	0	927.08762848948	0	213553781149399	612173110525680	451920414148243
854.851073841389	243895605188506	859.571922705238	2.79606216173921E15	908.835435931219	0	909.717624441753	0	916.195702110558	0	928.839212651024	0	178116166184159	612173110525680	449721274994758
853.558698631806	243895605188506	861.620111616249	1.96725237208668E15	909.982630023837	0	911.085396541907	0	917.867417724633	0	930.327576258867	0	178116166184159	532489889447937	395782778477924
852.311737835027	170726923631954	863.089742722171	2.04719760736653E15	911.349278695641	0	913.068913864581	0	919.581901638708	0	932.470033698011	0	160551742541512	607295159397521	436293722091961
851.287909097515	170726923631954	864.647040417059	1.08814756454334E15	913.774050365555	0	915.007106826111	0	921.515280706112	0	934.043044326877	0	160551742541512	726246689430234	398279855479428
850.040936264903	414622528820461	866.205174937204	2.49634941706949E15	915.535103601038	0	916.371302003545	0	922.833213635424	0	936.35682938001	0	213553781149399	712464664736635	393269846541400
848.704108348784	243895605188506	868.297853556965	2.15191745071104E15	916.767356805775	0	918.219379002467	0	924.588011441708	0	937.796434937221	0	178116166184159	632876590879931	385632811850430
847.76914730104	658518134008967	869.899888054641	2.08064625938431E15	918.923157361032	0	919.933626839924	0	926.561094855969	0	939.408839043239	0	255799868751519	628159432517555	513533958910399
845.987107105903	243895605188506	871.501665571217	2.89715737372315E15	920.636929545362	0	921.296220050733	0	927.963590421353	0	940.889675333116	0	178116166184159	786539693082800	471251080203536
844.918926760851	170726923631954	873.014422744612	1.91859683387458E15	922.525693439553	0	923.139699659274	0	929.758147411485	0	942.977721454776	0	160551742541512	678246154072451	398279855479428
843.62665415518	243895605188506	874.74871805706	3.23753174351204E15	923.798313220944	0	924.369229733327	0	931.46499831665	0	943.847976636982	0	178116166184159	753054423483823	339123077036225
842.379867171747	243895605188506	876.526979774202	4.20525698167805E15	925.597127028703	0	926.386219228418	0	933.03875019228	0	945.671951529589	0	178116166184159	698410726641706	436293722091961
841.133142134357	243895605188506	878.527504830899	2.5111055848167E15	927.262450578351	0	928.182031527712	0	935.047848543185	0	947.322045397252	0	178116166184159	728971827295398	456286896377638
839.930901468166	170726923631954	880.03884186889	3.3115184378234E15	928.970228718254	0	929.714491741963	0	936.488374010498	0	949.142620476456	0	160551742541512	702656423660399	388195184303822
838.68432274733	243895605188506	881.993971726778	3.41243754375975E15	930.414862413809	0	931.595857866211	0	938.407167056728	0	950.615836538886	0	178116166184159	724880278644250	541719170852685
837.659871211583	97558242075402.5	883.460146748274	2.72850059219949E15	932.252018599028	0	933.475587627124	0	940.279705516492	0	952.304621601508	0	140813193309751	649879966020573	479592454858326
836.457861553509	97558242075402.5	885.414110483937	3.72695782800896E15	934.043044326877	0	935.178487020929	0	941.629674717492	0	954.250472848088	0	140813193309751	669418279006495	361755643641656
835.078341212383	97558242075402.5	886.967905928566	3.24594201996554E15	935.397189093324	0	936.662435112022	0	943.152198432848	0	955.848670588048	0	140813193309751	698410726641706	405678875348151
833.697946235725	97558242075402.5	888.742505965218	4.44146805615702E15	937.317009236826	0	938.232267577124	0	944.846850614145	0	957.229259543459	0	140813193309751	749094425360065	443058369247082
832.986614417443	97558242075402.5	890.473209745059	5.58626150368988E15	939.148097124934	0	940.149396177028	0	946.540966885872	0	958.824701992014	0	140813193309751	773832238527638	462759374220516
--	--	891.84744799228	3.00920916743584E15	940.889675333116	0	941.847674244586	0	947.928776654793	0	960.548481664031	0	--	701244047511431	388195184303822
--	--	893.620147115389	1.70577968147619E15	942.804214498845	0	943.325673919601	0	950.096419260234	0	962.183707671272	0	--	758302252991898	449721274994758
--	--	895.614033881487	5.24904135904312E15	943.716921652909	0	944.977827530389	0	951.351993499124	0	963.731596838376	0	--	739771998198407	479592454858326
--	--	896.943407943425	3.74512853422881E15	945.628637819976	0	946.670841517936	0	953.298891295287	0	965.621603114419	0	--	726246689430234	485754494966400
--	--	898.404787174981	4.4118854442025E15	947.322045397252	0	948.275811723518	0	954.811771654973	0	967.123484756772	0	--	827090237911245	403227621031511
--	--	900.484451489663	4.65280177890676E15	948.795749784249	0	949.749730674869	0	956.323342011358	0	969.137756098073	0	--	790312087353984	380456297744763
--	--	902.342380697188	4.33763613378122E15	950.745422046434	0	951.568856750399	0	958.048674008175	0	970.593694440056	0	--	773832238527638	367195883403677
--	--	903.756459080689	5.0195157226663E15	952.477237027476	0	953.083219484495	0	959.600376004496	0	972.262513257767	0	--	778940097535575	361755643641656
--	--	905.347202794893	4.6633767672588E15	953.90459187689	0	954.941050543773	0	961.667749736768	0	974.18515842166	0	--	838991428477174	403227621031511
--	--	907.378561476539	6.82326487497594E15	955.589259084808	0	956.668742559706	0	962.957832606281	0	975.678077229854	0	--	821074956348709	479592454858326
--	--	909.27656272218	3.9193912763796E15	957.359335963058	0	958.178688204186	0	964.591667826601	0	977.25653557223	0	--	881630042634380	471251080203536
--	--	910.688528524637	4.5032259833686E15	959.342508644124	0	960.032020517121	0	966.265713800278	0	979.130643000147	0	--	877120396474431	298709891609571
--	--	912.848147575566	5.23047015481874E15	960.376670948397	0	961.624827343235	0	967.852526222634	0	980.916723828416	0	--	851890725392211	497849819349285
--	--	914.258353229247	4.50214305172447E15	962.226615702878	0	963.259000413562	0	969.523222715138	0	982.488938319636	0	--	830678498741304	412945343268050
--	--	915.84346971948	5.70596038710266E15	964.118343333227	0	964.677358135506	0	971.321168489485	0	984.102847214974	0	--	947747065454198	412945343268050
--	--	917.427648339215	6.69466179870458E15	965.320866498566	0	966.737446443255	0	973.202333503344	0	985.756393601356	0	--	874856856193883	350622023755715
--	--	918.923157361032	6.26096404084714E15	967.252791977176	0	967.938045623866	0	974.996134563542	0	987.281472111075	0	--	886116738494164	388195184303822
--	--	920.98850657466	6.5994374662371E15	969.009570451645	0	969.652338256589	0	976.403224264243	0	989.143521803558	0	--	856533216036192	479592454858326
--	--	922.745639048731	8.74566742006367E15	970.55100569916	0	971.450139360266	0	978.364277812814	0	990.66526227158	0	--	936169487393146	445290415460397
--	--	924.412987695834	6.63055451142637E15	972.305156300159	0	973.117094373659	0	979.85322989463	0	992.227606953223	0	--	884997197000378	314867872369422
--	--	926.298776433981	7.17097464930211E15	974.270340142214	-1.10876804990511E15	974.867451334773	0	981.46987763937	0	994.336947795907	0	--	926589331503911	436293722091961
--	--	928.050969403147	7.19531053520928E15	975.806694337224	249222879832323	976.744411133583	0	983.210929899579	0	995.684618549761	0	--	910398405173104	377841446843306
--	--	929.539860443732	5.73725008417041E15	977.214025940893	-228345686312959	978.23587008567	0	984.611596980514	0	996.948131312506	0	--	874856856193883	487791210377013
--	--	931.027751146993	7.19422990634456E15	979.258012370632	347229313213758	980.023939199715	0	986.392345982241	0	998.714756607172	0	--	865743515425541	308506249480344
--	--	932.558224407072	7.1278377785113E15	980.662245588895	-227895152538899	981.767574108243	0	987.874578481341	0	999.974865452317	0	--	907125542314130	427107562298798
--	--	934.436113914131	6.47951073669827E15	982.234717339086	744740721000692	983.465953261355	0	989.862414743955	0	1002.1574201317	0	--	950880122150037	427107562298798
--	--	936.313308996671	7.17748743552579E15	984.018199659742	114006886031042	984.95099109492	0	991.551933496521	0	1003.87545980165	0	--	882753854489748	393269846541400
--	--	937.926898128297	8.2491122015021E15	985.587274632737	-269416805277462	986.603631777758	0	992.987147823583	0	1005.42466187514	0	--	900544133439695	449721274994758
--	--	939.844320205765	1.05192411227644E16	987.493596171413	599319540451825	988.382089055583	0	994.758280408591	0	1007.30693411915	0	--	997689050549559	302010653597536
--	--	941.499455191025	8.43485790899118E15	989.143521803558	461254827962958	989.820248928019	0	996.316503302224	0	1008.56119270268	0	--	1.00363362579805E15	427107562298798
--	--	943.282306521125	9.41233897136473E15	990.538827093692	-221184875306655	991.551933496521	0	998.083844447164	0	1010.27333979968	0	--	1.04239813721672E15	321103485083025
--	--	944.499176107546	7.94452269611832E15	992.649513854948	-1.40312277800233E15	993.366778492729	0	999.42827616763	0	1011.9411752175	0	--	929793684577332	434015410320703
--	--	945.889489333832	8.78200768111367E15	993.999608071217	-46595221896029.2	995.095455104143	0	1000.9827944067	0	1013.48271177345	0	--	1.01736923110868E15	342034058128027
--	--	947.798990331177	1.04653226249028E16	995.516581755776	122649699386636	996.590367485794	0	1003.03757826664	0	1015.39726618777	0	--	1.07147644782523E15	274495447245194
--	--	949.402975748849	9.48676093366448E15	996.906157949709	-598813300713138	998.167726622238	0	1004.83914183985	0	1016.93564685928	0	--	994703440711579	388195184303822
--	--	951.005546570216	8.51307600314028E15	998.756681313563	-14947021844026.5	999.68064509788	0	1006.13610743199	0	1018.5150138607	0	--	954002889577960	377841446843306
--	--	952.823398034016	9.90176620725135E15	999.638745148109	-516905148508159	1000.81437538477	-659715553598656	1007.80913325684	0	1019.96785982885	0	--	983678679250677	485754494966400
--	--	954.811771654973	8.59833556990199E15	1002.40840071107	377685302605124	1003.37297403154	-274339165113495	1009.27125634295	0	1021.58491159594	0	--	1.02513552115549E15	388195184303822
--	--	956.107064581919	9.27631282910406E15	1003.79188151916	132306523833314	1005.00618404246	8601795341425.75	1011.10746861054	0	1023.28406901492	0	--	997689050549559	274495447245194
--	--	957.445396145335	6.48511900010481E15	1005.59259154359	288867702412163	1006.5125714713	-752330434410461	1012.56665203602	0	1024.85689633068	0	--	978626367061153	471251080203536
--	--	959.644326751031	9.90936192511916E15	1006.9733116476	-415034814114039	1007.80913325684	1.19275907540413E15	1014.31522995109	0	1026.34591867933	0	--	983678679250677	434015410320703
--	--	961.064784383696	1.15912146466668E16	1008.60285833776	-921868510413914	1009.81353643852	602553769284199	1016.062936715	0	1027.54435267109	0	--	1.02803275402964E15	449721274994758
--	--	962.700480910393	1.04043661085976E16	1010.10589550652	528803920529164	1011.23226782877	223318161652325	1017.47639154959	0	1029.40284948839	0	--	1.03092184474905E15	288581171808514
--	--	964.376448640359	1.08223506526687E16	1011.9411752175	-1.2560439181925E15	1012.64977925617	-586392462988330	1019.09573196775	0	1031.30074717082	0	--	1.0584432345053E15	479592454858326
--	--	965.922284531423	1.06262072142648E16	1013.35808164121	-1.06582631733165E15	1014.6483105548	-340035843311685	1020.7558857486	0	1032.99137541108	0	--	1.02803275402964E15	367195883403677
--	--	967.509431476955	9.89641904031884E15	1015.2727776188	149240616531303	1016.18736751783	130704733138386	1022.41355530787	0	1034.92706407687	0	--	998682270358040	361755643641656
--	--	969.224178547892	1.03129402107588E16	1016.85273021768	-14675858873531.9	1017.55927819262	-488768045604167	1023.94583313537	0	1036.03839450391	0	--	1.01541837748026E15	443058369247082
--	--	970.765408116292	1.17016292634802E16	1018.38980944911	-282494204556698	1019.55207712619	363669152965917	1025.41494885722	0	1037.97141301676	0	--	1.04334879691017E15	388195184303822
--	--	972.817752563941	1.13654885963085E16	1019.71859010749	-1.54101298481354E15	1021.00406983234	935627131718150	1027.17244033093	0	1039.41010470233	0	--	1.05656822287443E15	417719436474753
--	--	974.227749855043	1.09020344232283E16	1021.41951303956	-491793891244753	1022.37222607134	357616605857643	1028.65966212445	0	1040.8479345892	0	--	1.02319947500608E15	485754494966400
--	--	976.019421384393	1.40696991715843E16	1022.99394394482	786688242435239	1024.19451991931	-17959841547470.4	1030.35248942722	0	1042.44961513252	0	--	1.10697441901045E15	281626386619502
--	--	977.810021713842	1.00897581628963E16	1024.77434669363	61811875096839.5	1025.89127265721	691798427987337	1032.0840839995	0	1044.13119902331	0	--	1.09255068334946E15	314867872369422
--	--	979.725909094474	1.27906067229216E16	1026.30467693346	645678153965951	1027.46191984792	-28891026908446.2	1033.93842858421	-271351003120964	1046.01802374498	0	--	1.13089739762313E15	302010653597536
--	--	981.214526194446	1.02852585432032E16	1027.91619348356	-316753704060067	1028.65966212445	-192279023948492	1035.17438596109	-57354904681337	1047.41050245912	0	--	1.07424870717502E15	440815021317190
--	--	982.638177455364	1.23749035652364E16	1029.29990568571	-995778868857041	1030.8060999146	78466430098071	1036.90300100009	93230912791546.7	1049.17178183806	-89441815143345.5	--	1.0797718731812E15	412945343268050
--	--	984.399077234707	1.12129323788963E16	1031.21847012165	-485081271544481	1032.41396882101	-264185562904459	1038.46536344253	-690300861225281	1050.64542479062	508902969919003	--	1.0870924442941E15	395782778477924
--	--	985.968727029531	1.14162887904016E16	1033.03247920989	-1.38068573374885E15	1033.98044781598	698004658000452	1040.02668735535	-1.2787161510913E15	1051.87359119131	-158570435946996	--	1.1404999407724E15	403227621031511
--	--	987.874578481341	1.31074083935567E16	1034.59756909363	-626092531247783	1035.42074681851	693149530481868	1041.75173794631	-64748071378800.6	1053.50926236719	-299228341031715	--	1.07055076605603E15	410537478174355
--	--	989.481922423604	1.33405200688949E16	1036.03839450391	273374660735256	1037.10814492441	73676751739315	1043.22915447298	-353171766862961	1055.26749165437	-1.25937647312392E15	--	1.1637339363055E15	403227621031511
--	--	990.96119508061	1.46609183521635E16	1037.84837510717	249453091474610	1038.50636596206	206621915003304	1045.11566692199	-770862709479297	1056.86104068012	-73243279557272.5	--	1.21866476941597E15	369885999099203
--	--	992.607424002862	1.23945890169196E16	1039.32813017489	179680319672539	1040.35540540043	693214979641696	1046.87829829962	-978806008015785	1058.25031976233	-318776294873049	--	1.1404999407724E15	393269846541400
--	--	994.336947795907	1.25379482609382E16	1040.88982763593	-379348207371690	1041.95646827761	679823505941514	1047.94354130422	-842851350471944	1060.00491075755	255178929670449	--	1.11055108234946E15	330236210545559
--	--	995.853591761569	1.42680911609235E16	1042.53148700138	-300833622453163	1043.39284700914	357902639380006	1049.62192525496	-1.43370559638985E15	1061.64328959824	-1.40494958931277E15	--	1.14829684087824E15	412945343268050
--	--	997.242866913581	1.58114100273344E16	1044.29576636692	-370607565489248	1045.36196172898	689622720872628	1051.3411912217	-485578573568284	1063.18874280425	-340764198340375	--	1.23402499792138E15	434015410320703
--	--	998.714756607172	1.36689785081365E16	1045.81267211111	-556962436571426	1046.96003914172	196975656828099	1052.89550574492	-976438197741173	1064.98369116389	-147286117890947	--	1.17475679889167E15	532489889447937
--	--	1001.44418915227	1.48074306699345E16	1047.24704318914	-320891290701124	1048.35300827775	296994913391640	1054.40932605046	-1.81119062522985E15	1066.6580745621	-887926218165285	--	1.14656877843805E15	380456297744763
--	--	1002.74392986885	1.74365727706446E16	1049.00841530316	241999966121776	1049.78618892396	1.0884582106646E15	1055.9624232266	-1.69962810458713E15	1068.16576966679	-728594516016354	--	1.19068359013694E15	436293722091961
--	--	1004.42051031168	1.56160834502956E16	1050.76881760457	586846209438124	1051.46363173922	367767303470949	1057.26952983756	-395418650954881	1069.5531197949	-915594573235102	--	1.17475679889167E15	491839339625338
--	--	1006.052647519	1.52340904093484E16	1052.07762593986	-968739760406342	1052.81391130374	781193138850653	1059.15314769971	-847252401915340	1071.51382896975	-453830333504211	--	1.20475541750952E15	412945343268050
--	--	1007.51636067587	1.50798947122576E16	1053.75492310786	444371576103691	1054.49088723891	-373630493280671	1060.94911298691	-174732565721321	1073.10459921769	-650586214930499	--	1.1317737227431E15	479592454858326
--	--	1009.02040260743	1.5088134639612E16	1055.26749165437	659468871161796	1056.08471979508	-282147582898727	1062.17081630519	-1.43873868195951E15	1074.69544532684	-393693289983846	--	1.1764434570451E15	380456297744763
--	--	1010.60628553857	1.72626553322508E16	1057.06575279051	-1.11269522485605E15	1057.55572941786	737358105225483	1064.04925240671	-785727917798299	1076.2031795883	336354128306190	--	1.26183078874712E15	321103485083025
--	--	1012.3994403798	1.50743725906672E16	1058.37255782595	-63474960053253.9	1059.71791784949	573970108185437	1065.72377964269	-1.54487528406081E15	1077.84062371023	-6738122659096.26	--	1.22191454790412E15	405678875348151
--	--	1014.1491368267	1.78176578346056E16	1060.17154535442	-107394797705343	1060.74547374523	1.25080319716873E15	1067.31481771023	-923568372191844	1079.31179506624	-349830373624382	--	1.216221737017E15	456286896377638
--	--	1015.52268862094	1.76371225635441E16	1061.64328959824	-520084790402454	1062.62427317191	95980291186336.4	1068.82245789908	-358357449516231	1081.06092803743	-156352293174954	--	1.29210971884338E15	417719436474753
--	--	1017.14386307595	1.78312097906624E16	1063.35529993517	425235946590038	1064.41933812738	-307645603113321	1070.33001037466	-605324044882881	1082.61613219065	-409204163794599	--	1.279774260123E15	353438310152652
--	--	1018.5150138607	1.62916882074906E16	1064.86342190112	-1.41521891888059E15	1065.80703652272	1.0886780688782E15	1072.12423602113	-657169003334190	1084.208845526	230601880575690	--	1.19732622795521E15	395782778477924
--	--	1020.3826044261	1.60770075517027E16	1066.57482329867	289103770224521	1067.43506342809	1.0021164613236E15	1073.64103556527	78766266591109.3	1085.92256233447	-53955425144354.1	--	1.20968286309453E15	464896842288666
		1021.99928098533	1.5885740874013E16	1068.00853149464	530052828198593	1069.10917544562	639953546054922	1075.18567344818	-763300452670960	1087.51651294653	-658015973661342		1.216221737017E15	395782778477924
		1023.57320944847	1.68159050375902E16	1069.71959747334	361257269455974	1070.78319194052	224134323793705	1076.89698095311	362867785555949	1088.823706717	-349908945921528		1.25631886503511E15	377841446843306
		1025.22926243421	2.12454856471916E16	1071.59706612234	-213867196296682	1072.25371685094	466831783243590	1078.85838681562	432968053316625	1090.50249849264	-93018008123088.1		1.32544041334717E15	479592454858326
		1026.80045606754	1.96376744459567E16	1072.81788693323	197808785309344	1073.76127273771	969279514517099	1080.29273385066	-294470307889114	1092.51643779424	-582448615775584		1.27511769795079E15	429422525391752
		1028.3291624989	1.90083701099587E16	1074.28847382202	-432925049660306	1075.43541811811	464436944064212	1081.71813465894	-80471633067218.4	1093.86298399407	-884079607432930		1.27356172702594E15	395782778477924
		1029.98110755066	1.93990383462487E16	1075.99967219303	-601720608402925	1076.77671900186	592504921373363	1083.47724374209	-271344815622779	1095.78654499268	-739381641595309		1.27667177250433E15	377841446843306
		1031.63075713083	1.92336246027089E16	1077.9238907556	-258336567483694	1078.53453976821	87663077069408.7	1084.90351282923	-37831916003535.7	1097.1070009229	502847541164696		1.29287677721836E15	412945343268050
		1033.32111742872	1.91116242768926E16	1079.31179506624	278701755189224	1080.41304733763	577916028083492	1086.33025379145	-1.01892428298759E15	1099.11711458196	-491445975653901		1.27667177250433E15	436293722091961
		1034.8859966012	1.9305711504011E16	1080.8202788359	327461076274753	1081.88476228896	-362280197630878	1088.25812215978	-1.3146648466274E15	1100.38375071866	-117485147364979		1.26418568495818E15	403227621031511
		1036.61483571073	1.99934445874206E16	1082.37541720097	-111084193040368	1083.63466746264	657224764344399	1089.80675770137	13941896670500.5	1101.86564726696	-997147729744978		1.30432852233847E15	321103485083025
		1038.13638544427	1.94134071636707E16	1084.44965122494	404492487609976	1085.02393304065	457251700377145	1091.60674022313	-728130200846549	1103.60070227803	203619200132981		1.30736537981916E15	410537478174355
		1039.77988688038	2.10235545772929E16	1085.83917605894	-1.21450516834949E15	1086.82139358695	971893485761147	1093.28713456897	576076676403434	1105.24406529421	-327272666827454		1.34769334626397E15	499837251680109
		1041.42320434864	2.14659298332726E16	1087.51651294653	558108290208405	1088.25812215978	312177206013558	1094.96861266306	-1.02938328709866E15	1106.88906133348	280826948868328		1.36958476254463E15	485754494966400
		1043.18822975928	2.25848714980452E16	1089.24100301198	486870973541188	1090.17779979081	34158274534914.3	1096.44667669618	89468082972593.5	1108.83536939904	-45191616159655.5		1.37392118953035E15	479592454858326
		1044.37758146426	2.16146022573833E16	1090.91074098744	-169715795578443	1091.73667882527	654894648175917	1097.46979811331	-752601212671744	1110.19366525289	-363894306606091		1.3652345617323E15	420086137773903
		1046.38594757402	2.28325643864727E16	1092.30291039668	-99492490002311.5	1093.53789186665	104932843061021	1099.52682062076	-1.05810017690137E15	1112.09744505028	114939644765677		1.38111831153257E15	321103485083025
		1047.61574275602	2.21110698144928E16	1094.11379777847	-139997789181762	1095.0150785674	1.03907361707139E15	1101.37155251406	-873371551084360	1113.29920963415	-189128315795341		1.40813193309751E15	449721274994758
		1049.17178183806	2.36704857908462E16	1095.83302695313	806786321441862	1096.65126336478	233020700359628	1102.97551531398	-381329309965300	1114.75592689501	-132231774251477		1.43325420651232E15	420086137773903
		1050.93209751416	2.33470276951442E16	1096.97678064949	81909954103462.4	1098.21418820547	272065329477111	1104.42218496812	-125865805879091	1116.58150440856	905124106576077		1.37608427854675E15	443058369247082
