t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1
11.109085628636313,-1425438116244411.0,-3.640776619454483e-60,299.9999999999997,0.0,0.0,0.0,2.363373545393024e+18
12.300903282409037,-1193440183674387.8,3.607732242821607e-60,299.9999999999997,0.0,0.0,0.0,2.363407698713478e+18
13.611902701559032,-1003111981350398.0,-1.3634462090138813e-60,299.9999999999997,0.0,0.0,0.0,2.363436063391192e+18
15.054002062624027,-846000455519513.2,3.242946805234383e-61,299.9999999999997,0.0,0.0,0.0,2.363459860861103e+18
16.640311359795522,-715638874230005.5,-4.642542389697621e-62,299.9999999999997,0.0,0.0,0.0,2.3634800104734556e+18
18.385251586684166,-606997569645361.5,8.40015482401773e-64,299.9999999999997,0.0,0.0,0.0,2.3634972142960625e+18
20.304685836261676,-516108244357655.06,1.5872672492062492e-63,299.9999999999997,0.0,0.0,0.0,2.3635120153269064e+18
22.416063510796935,-439803222976180.6,-5.016857503467858e-64,299.9999999999997,0.0,0.0,0.0,2.363524838260398e+18
24.738578952785723,-375531522750270.94,9.323027941296983e-65,299.9999999999997,0.0,0.0,0.0,2.363536018588722e+18
27.29334593897339,-321226142244081.75,-1.1783099686127233e-65,299.9999999999997,0.0,0.0,0.0,2.3635458237540705e+18
30.103589623779822,-275220928064318.97,8.965305532859717e-67,299.9999999999997,0.0,0.0,0.0,2.3635543760684897e+18
33.1948576770669,-236113969285247.7,-1.6977391610819287e-62,299.9999999999997,0.0,0.0,0.0,2.3635619638746675e+18
36.59525253568268,-202793293095128.0,-4.355078139619963e-57,299.9999999999997,0.0,0.0,0.0,2.3635687246752727e+18
40.33568688016005,-174341328252742.78,-3.0507454090365396e-52,299.9999999999997,0.0,0.0,0.0,2.3635747721033037e+18
44.45016465908515,-150000456923853.75,-7.365608538076442e-48,299.9999999999997,0.0,0.0,0.0,2.3635802007578716e+18
48.97609021590276,-129143292453647.83,-7.280954907716425e-44,299.9999999999997,0.0,0.0,0.0,2.3635850899660436e+18
53.95460832840213,-122121115999676.6,-1.6493627217185017e-37,302.1546083284017,0.0,0.0,0.0,2.3635899082930683e+18
58.95460832840213,-129653696878405.97,-9.354450383518948e-31,307.1546083284023,0.0,0.0,0.0,2.363594755169423e+18
63.95460832840213,-134067176766857.62,-4.100188993450821e-25,312.15460832840205,0.0,0.0,0.0,2.363599475842587e+18
68.95460832840213,-135314190198709.1,-2.5384473145686316e-20,317.1546083284023,0.0,0.0,0.0,2.3636039620007747e+18
73.95460832840213,-133642675413743.8,-3.2166348705070417e-16,322.15460832840176,0.0,0.0,0.0,2.363608136409398e+18
78.95460832840213,-129513402903086.83,-1.1143518332048566e-12,327.1546083284021,0.0,0.0,0.0,2.3636119512068193e+18
83.95460832840213,-123498191930688.36,-1.3209804386705785e-09,332.15460832840245,0.0,0.0,0.0,2.363615380974631e+18
88.95460832840213,-116186638445268.52,-6.386756017908075e-07,337.15460832840193,0.0,0.0,0.0,2.363618411842016e+18
93.95460832840213,-108118455773011.44,-0.0001447103870882359,342.1546083284021,0.0,0.0,0.0,2.363621026596153e+18
98.95460832840213,-99746277257501.98,-0.017170415301330448,347.15460832840205,0.0,0.0,0.0,2.36362318370453e+18
103.95460832840213,-91425117409830.1,-1.1669934866194054,352.15460832840216,0.0,0.0,0.0,2.3636247852878956e+18
108.95460832840213,-83421141103813.17,-48.880485049354526,357.15460832840176,0.0,0.0,0.0,2.3636256249968287e+18
113.95460832840213,-75932862482206.36,-1340.2357336783155,362.15460832840193,0.0,0.0,0.0,2.363625300613257e+18
118.95460832840213,-69120521125780.945,-25295.827303299113,367.1546083284017,0.0,0.0,0.0,2.3636230667512146e+18
123.95460832840213,-63142729283039.15,-342891.60683150496,372.1546083284021,0.0,0.0,0.0,2.363617588467391e+18
128.95460832840212,-58202892972628.26,-3461070.9630000526,377.1546083284022,0.0,0.0,0.0,2.3636065344510577e+18
133.95460832840212,-54611318316995.055,-26837902.80688622,382.1546083284023,0.0,0.0,0.0,2.3635859155490135e+18
138.95460832840212,-52872517760033.36,-164271793.6462565,387.1546083284024,0.0,0.0,0.0,2.363549026956991e+18
143.95460832840212,-53811121489450.93,-812872767.2717415,392.15460832840176,0.0,0.0,0.0,2.3634847871731026e+18
148.95460832840212,-58753487814089.58,-3321416140.2935147,397.15460832840205,0.0,0.0,0.0,2.3633751838003855e+18
153.95460832840212,-69783665585387.35,-11420432349.73828,402.1546083284019,0.0,0.0,0.0,2.363191445963676e+18
158.95460832840212,-90086906806648.31,-33611692767.10079,407.15460832840233,0.0,0.0,0.0,2.3628885011116524e+18
163.95460832840212,-124197670627659.39,-85986049094.13615,412.15460832840137,0.0,0.0,0.0,2.362398222940189e+18
168.95460832840212,-178776020984631.47,-193892730192.8141,417.15460832840165,0.0,0.0,0.0,2.3616187456492754e+18
173.95460832840212,-262498109387728.03,-390317597348.8755,422.15460832840273,0.0,0.0,0.0,2.3604044465702794e+18
178.95460832840212,-386126223135053.6,-709660048746.3833,427.15460832840193,0.0,0.0,0.0,2.35855560535727e+18
183.95460832840212,-561829488451657.75,-1177863238267.205,432.15460832840176,0.0,0.0,0.0,2.3558115524230354e+18
188.95460832840212,-802104375813747.4,-1802318201294.8894,437.15460832840193,0.0,0.0,0.0,2.3518492549776963e+18
193.95460832840212,-1118760119678053.6,-2565949111632.298,442.1546083284027,0.0,0.0,0.0,2.3462869205612283e+18
198.95460832840212,-1522487995292364.5,-3428591255146.4883,447.1546083284016,0.0,0.0,0.0,2.338689613552501e+18
203.95460832840212,-2023317937900419.2,-4335864393704.204,452.1546083284017,0.0,0.0,0.0,2.32857241852885e+18
208.95460832840212,-2630939489980609.0,-5232798285379.22,457.15460832840233,0.0,0.0,0.0,2.315401972184277e+18
213.95460832840212,-3354964896590191.5,-6077890621007.101,462.1546083284021,0.0,0.0,0.0,2.2985966915019791e+18
218.95460832840212,-4204459190520463.5,-6853576717523.571,467.1546083284015,0.0,0.0,0.0,2.2775294433887816e+18
223.95460832840212,-5186960125669975.0,-7570813435065.039,472.1546083284024,0.0,0.0,0.0,2.251535187930771e+18
228.95460832840212,-6307105475550345.0,-8267646165539.858,477.1546083284029,0.0,0.0,0.0,2.2199255294923272e+18
233.95460832840212,-7565006652523735.0,-9003297125067.24,482.1546083284016,0.0,0.0,0.0,2.1820114187351852e+18
238.95460832840212,-8954567594845015.0,-9850000401202.857,487.1546083284013,0.0,0.0,0.0,2.1371342653361362e+18
243.95460832840212,-1.0462112886477778e+16,-10884576561210.66,492.1546083284026,0.0,0.0,0.0,2.0847039098126106e+18
248.95460832840212,-1.20658945382911e+16,-12180995729512.822,497.15460832840245,0.0,0.0,0.0,2.024239059447376e+18
253.95460832840212,-1.3737116914845932e+16,-13804374531565.814,502.15460832840125,0.0,0.0,0.0,1.955402596901823e+18
258.9546083284021,-1.5442774182795056e+16,-15806275625372.08,507.15460832840097,0.0,0.0,0.0,1.8780226987564762e+18
263.9546083284021,-1.7149617412902956e+16,-18220906533243.81,512.154608328403,0.0,0.0,0.0,1.7920941165844403e+18
268.9546083284021,-1.882723375412696e+16,-21061784359478.754,517.1546083284018,0.0,0.0,0.0,1.6977640624150013e+18
273.9546083284021,-2.044765597811745e+16,-24318534192352.37,522.1546083284014,0.0,0.0,0.0,1.5953200498620826e+18
278.9546083284021,-2.1980473978500704e+16,-27953628994432.062,527.1546083284029,0.0,0.0,0.0,1.4852021839296374e+18
283.9546083284021,-2.3385731927035444e+16,-31899012755679.723,532.1546083284024,0.0,0.0,0.0,1.368050971540254e+18
288.9546083284021,-2.4609017497012644e+16,-36052675639933.36,537.1546083284015,0.0,0.0,0.0,1.244779689929907e+18
293.9546083284021,-2.5581586721392492e+16,-40275431436565.08,542.154608328401,0.0,0.0,0.0,1.1166461192771035e+18
298.9546083284021,-2.62247361762008e+16,-44388409697049.38,547.1546083284023,0.0,0.0,0.0,9.853023889491672e+17
303.9546083284021,-2.6456027804160396e+16,-48172220064062.13,552.1546083284021,0.0,0.0,0.0,8.528136343139642e+17
308.9546083284021,-2.6196230532675756e+16,-51369390154788.59,557.1546083284018,0.0,0.0,0.0,7.216418358994017e+17
313.9546083284021,-2.5377665266873732e+16,-53692507519975.91,562.1546083284029,0.0,0.0,0.0,5.945877610833956e+17
318.9546083284021,-2.3955173362492656e+16,-54841374869457.63,567.1546083284026,0.0,0.0,0.0,4.746778214891533e+17
323.9546083284021,-2.192031581776738e+16,-54533014391929.63,572.1546083284018,0.0,0.0,0.0,3.6497963582502336e+17
328.9546083284021,-1.9318064776420812e+16,-52547640549783.73,577.1546083284018,0.0,0.0,0.0,2.683338376441909e+17
333.9546083284021,-1.6262872096762158e+16,-48790177339075.24,582.1546083284027,0.0,0.0,0.0,1.870053779366373e+17
338.9546083284021,-1.2947197588513114e+16,-43358557363089.625,587.1546083284023,0.0,0.0,0.0,1.2229238390191187e+17
343.9546083284021,-9631447801673336.0,-36596445792765.086,592.1546083284014,0.0,0.0,0.0,7.41861279195878e+16
348.9546083284021,-6604330608771735.0,-29094529978758.715,597.1546083284013,0.0,0.0,0.0,4.123067982089037e+16
353.9546083284021,-4114093252951882.0,-21605993231526.02,602.1546083284024,0.0,0.0,0.0,2.0727998100955276e+16
358.9546083284021,-2294989196041680.5,-14875435170755.89,607.1546083284019,0.0,0.0,0.0,9311451168108436.0
363.9546083284021,-1131553332454507.2,-9440476708435.006,612.1546083284017,0.0,0.0,0.0,3696983874320910.5
368.9546083284021,-487842823197238.2,-5504662679192.735,617.1546083284028,0.0,0.0,0.0,1285716398942238.0
373.9546083284021,-182482717820550.12,-2948149659602.1377,622.1546083284022,0.0,0.0,0.0,389160977717111.8
378.9546083284021,-58988215638598.836,-1454218541947.6587,627.1546083284018,0.0,0.0,0.0,102225921451114.02
383.9546083284021,-16501318814762.662,-664200504531.8551,632.1546083284014,0.0,0.0,0.0,23369353231014.785
388.9546083284021,-4037604119779.937,-282942820457.2812,637.1546083284023,0.0,0.0,0.0,4710279029846.395
393.9546083284021,-888934014574.565,-113322277462.29227,642.154608328402,0.0,0.0,0.0,864447361211.0865
398.9546083284021,-186643914422.91556,-43001575635.61454,647.1546083284019,0.0,0.0,0.0,153820225213.39505
401.8,-59897831426.88957,-21493150412.462227,649.9999999999998,0.0,0.0,0.0,45890175386.43403
