t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1
218.76369923749303,-6.31277137017056e+16,2.344449506958313e-274,466.96369923749353,8.051717348421706e+16,1.167103187817007e+18,8.696831583928025e+18,5.1455910973712896e+17
223.76369923749303,-6.226833106905072e+16,-1.0551248620827229e-272,471.9636992374934,6.1673002159465624e+16,8.927697945095231e+17,8.661704368889004e+18,5.314892432725569e+17
228.76369923749303,-6.311359649665078e+16,-1.7852123877708533e-263,476.9636992374927,4.852418039410856e+16,6.934721546816421e+17,8.542430446335099e+18,5.475999277670623e+17
233.76369923749303,-6.55803093982946e+16,-1.124550679211814e-253,481.9636992374924,3.959940466849661e+16,5.550109823694748e+17,8.346266707667949e+18,5.631989979933371e+17
238.76369923749303,-6.901428153396643e+16,-5.551642470542554e-243,486.96369923749364,3.343961435183188e+16,4.584208770447964e+17,8.088539128808263e+18,5.785520606854061e+17
243.76369923749303,-7.26011031389269e+16,-3.068430308824512e-231,491.9636992374936,2.895910768094604e+16,3.8799716935365946e+17,7.785252343786415e+18,5.936857765591323e+17
248.76369923749303,-7.574799638661936e+16,-1.771464565596361e-218,496.96369923749234,2.550907174901795e+16,3.339208102250127e+17,7.449362462385755e+18,6.083171507434529e+17
253.76369923749303,-7.820398711334608e+16,-6.61700973050196e-205,501.9636992374918,2.273645335214392e+16,2.907335517029824e+17,7.090707957772334e+18,6.218775663862484e+17
258.76369923749303,-7.999391759660069e+16,-7.29558727705085e-191,506.96369923749313,2.0443588957583384e+16,2.5533375696597558e+17,6.716717945823166e+18,6.335684551126008e+17
263.76369923749303,-8.126743489220936e+16,-9.380255394460238e-177,511.96369923749296,1.8510075404786268e+16,2.258021312058331e+17,6.332969624814992e+18,6.424323324574944e+17
268.76369923749303,-8.214424030481517e+16,-5.69521850982296e-163,516.9636992374926,1.6856361129525208e+16,2.0085005576944026e+17,5.943838230447209e+18,6.474422546347977e+17
273.76369923749303,-8.263615761312507e+16,-7.696650073163655e-150,521.9636992374941,1.5426482397867024e+16,1.795585838928647e+17,5.553215900196365e+18,6.476023778116737e+17
278.76369923749303,-8.266747432978251e+16,-1.3541688220196532e-137,526.9636992374934,1.417920166573571e+16,1.6124392868298784e+17,5.164996665799967e+18,6.420448145319739e+17
283.76369923749303,-8.214073168684213e+16,-2.2646587277559805e-126,531.9636992374925,1.3083094868780556e+16,1.4538184813147318e+17,4.783181077447231e+18,6.301141077037955e+17
288.76369923749303,-8.098755135212306e+16,-3.178454023044199e-116,536.963699237492,1.2113610508447894e+16,1.3156154255005197e+17,4.411706295469736e+18,6.114403140778943e+17
293.76369923749303,-7.918681571933808e+16,-3.812194907036909e-107,541.9636992374935,1.1251163335296364e+16,1.1945536151232293e+17,4.0541788839813806e+18,5.860017723242903e+17
298.76369923749303,-7.676253703064424e+16,-4.374787156100849e-99,546.9636992374932,1.0479814532205298e+16,1.087977429616034e+17,3.713627770673125e+18,5.541687280172366e+17
303.76369923749303,-7.377483794407146e+16,-5.68171383809159e-92,551.9636992374924,9786326763839618.0,9.937014355357267e+16,3.3923321900410757e+18,5.167108064786477e+17
308.76369923749303,-7.030957236816489e+16,-1.0128025774922504e-85,556.963699237494,9159491767415376.0,9.099024079236208e+16,3.0917469772678774e+18,4.747545207352008e+17
313.76369923749303,-6.646801574459919e+16,-3.018977670409114e-80,561.9636992374936,8589673052912804.0,8.350434187523242e+16,2.8125265842029384e+18,4.296901929431335e+17
318.76369923749303,-6.235736375158926e+16,-1.818092095108264e-75,566.9636992374927,8068521047621824.0,7.678220583085224e+16,2.554630576369003e+18,3.830423175856979e+17
323.76369923749303,-5.808276680008532e+16,-2.6303403687830505e-71,571.9636992374923,7588820274606151.0,7.07136066261464e+16,2.3174804928066166e+18,3.363265169291421e+17
328.76369923749303,-5.374139349013256e+16,-1.0656615282732522e-67,576.9636992374936,7144423165913449.0,6.520600876012578e+16,2.1001331063085568e+18,2.909185799046998e+17
333.76369923749303,-4.9418646322128056e+16,-1.378877506170918e-64,581.9636992374932,6730216121936461.0,6.0182734965142456e+16,1.901437605330087e+18,2.4795797650444822e+17
338.76369923749303,-4.5186322967103656e+16,-6.3517483867949445e-62,586.9636992374925,6342063913947662.0,5.558110136027979e+16,1.7201543620007473e+18,2.0829903399462336e+17
343.76369923749303,-4.110230666697139e+16,-1.133538972425167e-59,591.9636992374924,5976703984363404.0,5.1350293116271336e+16,1.5550298805139635e+18,1.7250779041060902e+17
348.76369923749303,-3.721129151376996e+16,-8.301139023733685e-58,596.9636992374934,5631604336774365.0,4.7449142083945416e+16,1.4048384965589962e+18,1.4088860513079765e+17
353.76369923749303,-3.354606359563722e+16,-2.549844608804389e-56,601.963699237493,5304824233898912.0,4.384415212249194e+16,1.268406459265165e+18,1.1352173074640531e+17
358.76369923749303,-3.012891937310928e+16,-3.1470522012706235e-55,606.9636992374924,4994905514682720.0,4.050797133502527e+16,1.1446278859196074e+18,9.030144275948387e+16
363.76369923749303,-2.6972921544053624e+16,-1.197951198180861e-54,611.9636992374935,4700792354448943.0,3.7418241342568744e+16,1.0324742076804172e+18,7.097399347152847e+16
368.76369923749303,-2.4082920693832784e+16,1.4873553279671485e-54,616.9636992374932,4421760505016665.5,3.4556632554401268e+16,9.309961924726333e+17,5.517768496450799e+16
373.76369923749303,-2.1456527689109948e+16,7.800396842315596e-54,621.9636992374925,4157341206969451.5,3.1907932791930584e+16,8.393191929496165e+17,4.248480704953786e+16
378.76369923749303,-1.9085312317398868e+16,-1.181519964278637e-53,626.9636992374926,3907237600130767.0,2.945916922990014e+16,7.566340833308861e+17,3.2441867375719364e+16
383.76369923749303,-1.695631422664508e+16,-7.272772753076568e-54,631.9636992374933,3671239624357455.5,2.7198805639779504e+16,6.821867126646374e+17,2.460367668709419e+16
388.76369923749303,-1.5053667546413652e+16,2.668069370867284e-53,636.9636992374933,3449146265370270.5,2.511607147636504e+16,6.152682710802696e+17,1.8558258860786844e+16
393.76369923749303,-1.336001899252981e+16,-2.0024412540481368e-53,641.9636992374922,3240703653126974.5,2.3200469084324556e+16,5.55208264751744e+17,1.3941867794272236e+16
398.76369923749303,-1.1857534979938094e+16,4.567314487329941e-55,646.9636992374922,3045565156257787.5,2.1441482410558652e+16,5.0137091835003885e+17,1.0445317772049082e+16
401.8,-1.093507156433058e+16,2.5211154926720666e-53,649.9999999999998,2930807432096396.5,2.0427390389072748e+16,4.710465322842462e+17,8696185968254314.0
