"cb","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.1564e+20,1,2.295e-07,2.295e-07,0,0
2.1526e+20,1,2.3e-07,2.3e-07,0,0
2.1488e+20,1,2.305e-07,2.305e-07,0,0
2.1449e+20,1,2.31e-07,2.31e-07,0,0
2.1411e+20,1,2.315e-07,2.315e-07,0,0
2.1372e+20,1,2.32e-07,2.32e-07,0,0
2.1334e+20,1,2.325e-07,2.325e-07,0,0
2.1296e+20,1,2.33e-07,2.33e-07,0,0
2.1258e+20,1,2.335e-07,2.335e-07,0,0
2.1219e+20,1,2.34e-07,2.34e-07,0,0
2.1181e+20,1,2.345e-07,2.345e-07,0,0
2.1143e+20,1,2.35e-07,2.35e-07,0,0
2.1104e+20,1,2.355e-07,2.355e-07,0,0
2.1066e+20,1,2.36e-07,2.36e-07,0,0
2.1028e+20,1,2.365e-07,2.365e-07,0,0
2.099e+20,1,2.37e-07,2.37e-07,0,0
2.0952e+20,1,2.375e-07,2.375e-07,0,0
2.0913e+20,1,2.38e-07,2.38e-07,0,0
2.0875e+20,1,2.385e-07,2.385e-07,0,0
2.0837e+20,1,2.39e-07,2.39e-07,0,0
2.0799e+20,1,2.395e-07,2.395e-07,0,0
2.0761e+20,1,2.4e-07,2.4e-07,0,0
2.0723e+20,1,2.405e-07,2.405e-07,0,0
2.0685e+20,1,2.41e-07,2.41e-07,0,0
2.0647e+20,1,2.415e-07,2.415e-07,0,0
2.0609e+20,1,2.42e-07,2.42e-07,0,0
2.0571e+20,1,2.425e-07,2.425e-07,0,0
2.0533e+20,1,2.43e-07,2.43e-07,0,0
2.0495e+20,1,2.435e-07,2.435e-07,0,0
2.0457e+20,1,2.44e-07,2.44e-07,0,0
2.0419e+20,1,2.445e-07,2.445e-07,0,0
2.0382e+20,1,2.45e-07,2.45e-07,0,0
2.0344e+20,1,2.455e-07,2.455e-07,0,0
2.0306e+20,1,2.46e-07,2.46e-07,0,0
2.0268e+20,1,2.465e-07,2.465e-07,0,0
2.0231e+20,1,2.47e-07,2.47e-07,0,0
2.0193e+20,1,2.475e-07,2.475e-07,0,0
2.0155e+20,1,2.48e-07,2.48e-07,0,0
2.0118e+20,1,2.485e-07,2.485e-07,0,0
2.008e+20,1,2.49e-07,2.49e-07,0,0
2.0043e+20,1,2.495e-07,2.495e-07,0,0
